report_date,symbol,Open,Close,High,Low,Volume
2012-11-21,SPY,139.31,139.45,139.57,139.03,81710800
2012-11-23,SPY,140.13,141.35,141.4,140.04,65409200
2012-11-26,SPY,140.65,141.05,141.36,140.19,100124400
2012-11-27,SPY,140.91,140.33,141.39,140.24,128646200
2012-11-28,SPY,139.76,141.46,141.54,139.0,177086500
2012-11-29,SPY,141.99,142.12,142.51,141.37,151085900
2012-11-30,SPY,142.14,142.15,142.42,141.66,136568300
2012-12-03,SPY,142.8,141.45,142.92,141.34,124656300
2012-12-04,SPY,141.44,141.25,141.87,140.87,127512200
2012-12-05,SPY,141.37,141.5,142.16,140.37,147300500
2012-12-06,SPY,141.37,141.98,142.04,141.16,103220600
2012-12-07,SPY,142.53,142.41,142.69,141.67,108726400
2012-12-10,SPY,142.21,142.47,142.81,142.15,98840700
2012-12-11,SPY,143.06,143.44,144.11,142.99,152570400
2012-12-12,SPY,144.0,143.51,144.55,143.31,145880100
2012-12-13,SPY,143.42,142.63,143.83,142.27,135715000
2012-12-14,SPY,142.32,142.1,142.58,141.88,137701700
2012-12-17,SPY,142.47,143.77,143.85,142.43,143238200
2012-12-18,SPY,144.0,145.37,145.5,143.79,177762800
2012-12-19,SPY,145.53,144.29,145.58,144.24,150895400
2012-12-20,SPY,144.38,145.12,145.14,143.98,168487000
2012-12-21,SPY,142.17,142.79,144.09,141.94,245883800
2012-12-24,SPY,142.48,142.35,142.56,142.19,53874600
2012-12-26,SPY,142.64,141.75,142.71,141.35,106947700
2012-12-27,SPY,141.79,141.56,142.08,139.92,167920600
2012-12-28,SPY,140.64,140.03,141.42,139.87,148806700
2012-12-31,SPY,139.66,142.41,142.56,139.54,243935200
2013-01-02,SPY,145.11,146.06,146.15,144.73,192059000
2013-01-03,SPY,145.99,145.73,146.37,145.34,144761800
2013-01-04,SPY,145.97,146.37,146.61,145.67,116817700
2013-01-07,SPY,145.85,145.97,146.11,145.43,110002500
2013-01-08,SPY,145.71,145.55,145.91,144.98,121265100
2013-01-09,SPY,145.87,145.92,146.32,145.64,90745600
2013-01-10,SPY,146.73,147.08,147.09,145.97,130735400
2013-01-11,SPY,147.04,147.07,147.15,146.61,113917300
2013-01-14,SPY,146.89,146.97,147.07,146.43,89567200
2013-01-15,SPY,146.29,147.07,147.21,146.2,93172600
2013-01-16,SPY,146.77,147.05,147.28,146.61,104849500
2013-01-17,SPY,147.7,148.0,148.42,147.15,133833500
2013-01-18,SPY,147.97,148.33,148.49,147.43,169906000
2013-01-22,SPY,148.33,149.13,149.13,147.98,111797300
2013-01-23,SPY,149.13,149.37,149.5,148.86,104596100
2013-01-24,SPY,149.15,149.41,150.14,149.01,146426400
2013-01-25,SPY,149.88,150.25,150.25,149.37,147211600
2013-01-28,SPY,150.29,150.07,150.33,149.51,113357700
2013-01-29,SPY,149.77,150.66,150.85,149.67,105694400
2013-01-30,SPY,150.64,150.07,150.94,149.93,137447700
2013-01-31,SPY,149.89,149.7,150.38,149.6,108975800
2013-02-01,SPY,150.65,151.24,151.42,150.39,131173000
2013-02-04,SPY,150.32,149.54,151.27,149.43,159073600
2013-02-05,SPY,150.35,151.05,151.48,150.29,113912400
2013-02-06,SPY,150.52,151.16,151.26,150.41,138762800
2013-02-07,SPY,151.21,150.96,151.35,149.86,162490000
2013-02-08,SPY,151.22,151.8,151.89,151.22,103133700
2013-02-11,SPY,151.74,151.77,151.9,151.39,73775000
2013-02-12,SPY,151.78,152.02,152.3,151.61,65392700
2013-02-13,SPY,152.33,152.15,152.61,151.72,82322600
2013-02-14,SPY,151.69,152.29,152.47,151.52,80834300
2013-02-15,SPY,152.43,152.11,152.59,151.55,215226500
2013-02-19,SPY,152.37,153.25,153.28,152.16,95105400
2013-02-20,SPY,153.14,151.34,153.19,151.26,160574800
2013-02-21,SPY,150.96,150.42,151.42,149.94,183257000
2013-02-22,SPY,151.15,151.89,151.89,150.49,106356600
2013-02-25,SPY,152.63,149.0,152.86,149.0,245824800
2013-02-26,SPY,149.72,150.02,150.2,148.73,186596200
2013-02-27,SPY,149.89,151.91,152.33,149.76,150781900
2013-02-28,SPY,151.9,151.61,152.87,151.41,126866000
2013-03-01,SPY,151.09,152.11,152.34,150.41,170634800
2013-03-04,SPY,151.76,152.92,152.92,151.52,99010200
2013-03-05,SPY,153.66,154.29,154.7,153.64,121431900
2013-03-06,SPY,154.84,154.5,154.92,154.16,94469900
2013-03-07,SPY,154.7,154.78,154.98,154.52,86101400
2013-03-08,SPY,155.46,155.44,155.65,154.66,123477800
2013-03-11,SPY,155.32,156.03,156.04,155.13,83746800
2013-03-12,SPY,155.92,155.68,156.1,155.21,105755800
2013-03-13,SPY,155.76,155.9,156.12,155.23,92550900
2013-03-14,SPY,156.31,156.73,156.8,155.91,126329900
2013-03-15,SPY,155.85,155.83,156.04,155.31,138601100
2013-03-18,SPY,154.34,154.97,155.64,154.2,126704300
2013-03-19,SPY,155.3,154.61,155.51,153.59,167567300
2013-03-20,SPY,155.52,155.69,155.95,155.26,113759300
2013-03-21,SPY,154.76,154.36,155.64,154.1,128605000
2013-03-22,SPY,154.85,155.6,155.6,154.73,111163600
2013-03-25,SPY,156.01,154.95,156.27,154.35,151322300
2013-03-26,SPY,155.59,156.19,156.23,155.42,86856600
2013-03-27,SPY,155.26,156.19,156.24,155.0,99950600
2013-03-28,SPY,156.09,156.67,156.85,155.75,102932800
2013-04-01,SPY,156.59,156.05,156.91,155.67,99194100
2013-04-02,SPY,156.61,156.82,157.21,156.37,101504300
2013-04-03,SPY,156.91,155.23,157.03,154.82,154167400
2013-04-04,SPY,155.43,155.86,156.17,155.09,131885000
2013-04-05,SPY,153.95,155.16,155.35,153.77,159666000
2013-04-08,SPY,155.27,156.21,156.22,154.75,86571200
2013-04-09,SPY,156.5,156.75,157.32,155.98,101922200
2013-04-10,SPY,157.17,158.67,158.87,157.13,135711100
2013-04-11,SPY,158.7,159.19,159.71,158.54,110142500
2013-04-12,SPY,158.68,158.8,159.04,157.92,116359900
2013-04-15,SPY,158.0,155.12,158.13,155.1,217259000
2013-04-16,SPY,156.29,157.41,157.49,155.91,147507800
2013-04-17,SPY,156.29,155.11,156.32,154.28,226834800
2013-04-18,SPY,155.37,154.14,155.41,153.55,167583200
2013-04-19,SPY,154.5,155.48,155.55,154.12,149687600
2013-04-22,SPY,155.78,156.17,156.54,154.75,106553500
2013-04-23,SPY,156.95,157.78,157.93,156.17,166141300
2013-04-24,SPY,157.83,157.88,158.3,157.54,96781200
2013-04-25,SPY,158.34,158.52,159.27,158.1,131060600
2013-04-26,SPY,158.33,158.24,158.6,157.73,95918800
2013-04-29,SPY,158.67,159.3,159.65,158.42,88572800
2013-04-30,SPY,159.27,159.68,159.72,158.61,116010700
2013-05-01,SPY,159.33,158.28,159.41,158.1,138874200
2013-05-02,SPY,158.68,159.75,159.89,158.53,96407600
2013-05-03,SPY,161.14,161.37,161.88,159.78,144202300
2013-05-06,SPY,161.49,161.78,162.01,161.42,66882100
2013-05-07,SPY,162.13,162.6,162.65,161.67,90359200
2013-05-08,SPY,162.42,163.34,163.39,162.33,97419200
2013-05-09,SPY,163.27,162.88,163.7,162.47,106738600
2013-05-10,SPY,162.99,163.41,163.55,162.51,103203000
2013-05-13,SPY,163.2,163.54,163.81,162.82,81843200
2013-05-14,SPY,163.67,165.23,165.35,163.67,119000900
2013-05-15,SPY,164.96,166.12,166.45,164.91,120718500
2013-05-16,SPY,165.78,165.34,166.36,165.09,109913600
2013-05-17,SPY,165.95,166.94,167.04,165.73,129801000
2013-05-20,SPY,166.78,166.93,167.58,166.61,85071200
2013-05-21,SPY,167.08,167.17,167.8,166.5,95804200
2013-05-22,SPY,167.34,165.93,169.07,165.17,244031800
2013-05-23,SPY,164.16,165.45,165.91,163.94,211064400
2013-05-24,SPY,164.47,165.31,165.38,163.98,151573900
2013-05-28,SPY,167.04,166.3,167.78,165.81,143679800
2013-05-29,SPY,165.42,165.22,165.8,164.34,160363400
2013-05-30,SPY,165.35,165.83,166.59,165.22,107793800
2013-05-31,SPY,165.37,163.45,166.31,163.13,176850100
2013-06-03,SPY,163.83,164.35,164.46,162.66,168390700
2013-06-04,SPY,164.44,163.56,165.1,162.73,157631500
2013-06-05,SPY,163.09,161.27,163.42,161.13,211737800
2013-06-06,SPY,161.2,162.73,162.74,160.25,200225500
2013-06-07,SPY,163.85,164.8,164.95,163.14,188337800
2013-06-10,SPY,165.31,164.8,165.4,164.37,105667100
2013-06-11,SPY,163.3,163.1,164.54,162.74,159505400
2013-06-12,SPY,164.22,161.75,164.39,161.6,177361500
2013-06-13,SPY,161.66,164.21,164.5,161.3,163587800
2013-06-14,SPY,164.03,163.18,164.67,162.91,141197500
2013-06-17,SPY,164.29,164.44,165.22,163.22,136295600
2013-06-18,SPY,164.53,165.74,165.99,164.52,114695600
2013-06-19,SPY,165.6,163.45,165.89,163.38,206149500
2013-06-20,SPY,161.86,159.4,163.47,158.98,321255900
2013-06-21,SPY,159.64,159.07,159.76,157.47,271956800
2013-06-24,SPY,157.41,157.06,158.43,155.73,222329000
2013-06-25,SPY,158.48,158.57,160.1,157.42,162262200
2013-06-26,SPY,159.87,160.14,160.5,159.25,134848000
2013-06-27,SPY,161.1,161.08,161.82,160.95,129483700
2013-06-28,SPY,160.63,160.42,161.4,159.86,160402900
2013-07-01,SPY,161.26,161.36,162.48,161.08,131954800
2013-07-02,SPY,161.12,161.21,162.3,160.5,154863700
2013-07-03,SPY,160.48,161.28,161.77,160.22,75216400
2013-07-05,SPY,162.47,163.02,163.08,161.3,122416900
2013-07-08,SPY,163.86,163.95,164.39,163.08,108092500
2013-07-09,SPY,164.98,165.13,165.33,164.27,119298000
2013-07-10,SPY,164.97,165.19,165.75,164.63,121410100
2013-07-11,SPY,167.11,167.44,167.61,165.18,135592200
2013-07-12,SPY,167.39,167.51,167.93,167.13,104212700
2013-07-15,SPY,167.97,168.15,168.39,167.68,69450600
2013-07-16,SPY,168.26,167.52,168.36,167.07,88702100
2013-07-17,SPY,168.16,167.95,168.48,167.73,92873900
2013-07-18,SPY,168.31,168.87,169.27,168.2,103620100
2013-07-19,SPY,168.52,169.17,169.23,168.31,103831700
2013-07-22,SPY,169.41,169.5,169.74,169.01,79428600
2013-07-23,SPY,169.8,169.14,169.83,169.05,80829700
2013-07-24,SPY,169.79,168.52,169.86,168.18,112914000
2013-07-25,SPY,168.22,168.93,169.08,167.94,111088600
2013-07-26,SPY,168.22,169.11,169.16,167.52,107814600
2013-07-29,SPY,168.68,168.59,169.06,168.11,79695000
2013-07-30,SPY,169.1,168.59,169.28,168.19,85209600
2013-07-31,SPY,168.94,168.71,169.85,168.49,142388700
2013-08-01,SPY,169.99,170.66,170.81,169.9,110438400
2013-08-02,SPY,170.28,170.95,170.97,170.05,91116700
2013-08-05,SPY,170.57,170.7,170.96,170.35,54072700
2013-08-06,SPY,170.37,169.73,170.74,169.35,87495000
2013-08-07,SPY,169.19,169.18,169.43,168.55,84854700
2013-08-08,SPY,169.98,169.8,170.18,168.93,102181300
2013-08-09,SPY,169.58,169.31,170.1,168.72,91757700
2013-08-12,SPY,168.46,169.11,169.31,168.38,68593300
2013-08-13,SPY,169.41,169.61,169.9,168.41,80806000
2013-08-14,SPY,169.53,168.74,169.8,168.7,79829200
2013-08-15,SPY,167.41,166.38,167.43,166.09,152931800
2013-08-16,SPY,166.06,165.83,166.63,165.5,130868200
2013-08-19,SPY,165.64,164.77,166.21,164.76,96437600
2013-08-20,SPY,165.04,165.58,166.2,164.86,89294400
2013-08-21,SPY,165.12,164.56,166.03,164.19,159530500
2013-08-22,SPY,164.9,166.06,166.3,164.89,101471400
2013-08-23,SPY,166.55,166.62,166.83,165.77,90888900
2013-08-26,SPY,166.79,166.0,167.3,165.89,89702100
2013-08-27,SPY,164.36,163.33,166.0,163.21,158619400
2013-08-28,SPY,163.26,163.91,164.49,163.05,108113000
2013-08-29,SPY,163.55,164.17,165.04,163.4,119200500
2013-08-30,SPY,164.51,163.65,164.53,163.17,134928900
2013-09-03,SPY,165.23,164.39,165.58,163.7,142375100
2013-09-04,SPY,164.43,165.75,166.03,164.13,97389400
2013-09-05,SPY,165.85,165.96,166.4,165.73,63090500
2013-09-06,SPY,166.51,166.04,166.98,164.48,159756500
2013-09-09,SPY,166.45,167.63,167.73,166.45,87559300
2013-09-10,SPY,168.64,168.87,168.9,168.26,105847200
2013-09-11,SPY,168.64,169.4,169.4,168.35,94545900
2013-09-12,SPY,169.34,168.95,169.56,168.72,83209000
2013-09-13,SPY,169.13,169.33,169.46,168.74,72727800
2013-09-16,SPY,171.16,170.31,171.24,170.04,106299200
2013-09-17,SPY,170.46,171.07,171.11,170.46,82523300
2013-09-18,SPY,171.01,173.05,173.52,170.58,203460600
2013-09-19,SPY,173.52,172.76,173.6,172.59,146616900
2013-09-20,SPY,172.33,170.72,172.33,170.58,132867100
2013-09-23,SPY,170.49,169.93,170.65,169.39,104616500
2013-09-24,SPY,169.9,169.53,170.53,169.21,106333100
2013-09-25,SPY,169.64,169.04,169.98,168.89,117306500
2013-09-26,SPY,169.32,169.69,170.17,169.05,77146900
2013-09-27,SPY,168.84,168.91,169.14,168.47,99141800
2013-09-30,SPY,167.48,168.01,168.54,167.15,143937000
2013-10-01,SPY,168.14,169.34,169.5,167.97,127160000
2013-10-02,SPY,168.35,169.18,169.34,167.83,113350000
2013-10-03,SPY,168.79,167.62,168.94,166.84,176698000
2013-10-04,SPY,167.75,168.89,169.06,167.53,96878000
2013-10-07,SPY,167.42,167.43,168.45,167.25,96295000
2013-10-08,SPY,167.4,165.48,167.62,165.36,178015000
2013-10-09,SPY,165.8,165.6,166.2,164.53,168973000
2013-10-10,SPY,167.29,169.17,169.26,167.23,195955000
2013-10-11,SPY,168.91,170.26,170.32,168.77,105040000
2013-10-14,SPY,169.21,170.94,171.08,169.08,112106000
2013-10-15,SPY,170.51,169.7,171.15,169.47,155485000
2013-10-16,SPY,170.72,172.07,172.16,170.64,161676000
2013-10-17,SPY,171.37,173.22,173.32,171.34,129389000
2013-10-18,SPY,173.86,174.39,174.51,173.51,138316000
2013-10-21,SPY,174.45,174.4,174.75,174.01,104104000
2013-10-22,SPY,174.91,175.41,175.93,174.43,126663000
2013-10-23,SPY,174.81,174.57,174.89,173.96,105484000
2013-10-24,SPY,174.92,175.15,175.37,174.51,70350000
2013-10-25,SPY,175.51,175.95,176.0,175.17,93625000
2013-10-28,SPY,175.89,176.23,176.47,175.7,84979000
2013-10-29,SPY,176.63,177.17,177.24,176.38,87401000
2013-10-30,SPY,177.38,176.29,177.51,175.66,140002000
2013-10-31,SPY,176.15,175.79,176.89,175.53,133795000
2013-11-01,SPY,176.02,176.21,176.61,175.22,142805000
2013-11-04,SPY,176.69,176.83,176.9,175.98,85677000
2013-11-05,SPY,176.14,176.27,176.75,175.57,85825000
2013-11-06,SPY,177.03,177.17,177.5,176.54,87348000
2013-11-07,SPY,177.5,174.93,177.64,174.76,157000000
2013-11-08,SPY,174.87,177.29,177.31,174.85,136713000
2013-11-11,SPY,177.12,177.32,177.53,176.91,62614000
2013-11-12,SPY,176.94,176.96,177.36,176.37,83990000
2013-11-13,SPY,176.09,178.38,178.43,176.09,103844000
2013-11-14,SPY,178.54,179.27,179.42,178.25,103435000
2013-11-15,SPY,179.56,180.05,180.12,179.33,102818000
2013-11-18,SPY,180.35,179.42,180.5,179.02,104796000
2013-11-19,SPY,179.33,179.03,179.87,178.72,93891000
2013-11-20,SPY,179.39,178.47,179.93,177.98,124909000
2013-11-21,SPY,178.97,179.91,180.05,178.86,92841000
2013-11-22,SPY,179.98,180.81,180.83,179.77,81296000
2013-11-25,SPY,181.13,180.63,181.17,180.37,79486000
2013-11-26,SPY,180.72,180.68,181.22,180.41,86994000
2013-11-27,SPY,180.87,181.12,181.24,180.65,58800000
2013-11-29,SPY,181.32,181.0,181.75,180.8,55870900
2013-12-02,SPY,181.09,180.53,181.43,180.25,99726000
2013-12-03,SPY,179.94,179.75,180.39,179.17,116563000
2013-12-04,SPY,179.1,179.73,180.48,178.35,123033000
2013-12-05,SPY,179.41,178.94,179.74,178.77,106934000
2013-12-06,SPY,180.67,180.94,181.11,180.15,127728000
2013-12-09,SPY,181.47,181.4,181.67,181.16,70124000
2013-12-10,SPY,180.98,180.75,181.36,180.64,80976000
2013-12-11,SPY,180.82,178.72,180.85,178.5,130591000
2013-12-12,SPY,178.64,178.13,178.86,177.76,115565000
2013-12-13,SPY,178.5,178.11,178.66,177.77,107808000
2013-12-16,SPY,178.95,179.22,179.81,178.9,96195000
2013-12-17,SPY,179.38,178.65,179.41,178.25,89886000
2013-12-18,SPY,178.92,181.7,181.73,177.32,234906000
2013-12-19,SPY,181.18,181.49,181.7,180.71,136531200
2013-12-20,SPY,180.69,181.56,181.99,180.57,197087000
2013-12-23,SPY,182.45,182.53,182.64,182.07,85598000
2013-12-24,SPY,182.54,182.93,183.01,182.53,45368800
2013-12-26,SPY,183.34,183.86,183.96,183.32,63365000
2013-12-27,SPY,184.1,183.85,184.18,183.66,61814000
2013-12-30,SPY,183.87,183.82,184.02,183.58,56857000
2013-12-31,SPY,184.07,184.69,184.69,183.93,86119900
2014-01-02,SPY,183.98,182.92,184.07,182.48,119636900
2014-01-03,SPY,183.23,182.89,183.6,182.63,81390600
2014-01-06,SPY,183.49,182.36,183.56,182.08,108028200
2014-01-07,SPY,183.09,183.48,183.79,182.95,86144200
2014-01-08,SPY,183.45,183.52,183.83,182.89,96582300
2014-01-09,SPY,184.11,183.64,184.13,182.8,90683400
2014-01-10,SPY,183.95,184.14,184.22,183.01,102026400
2014-01-13,SPY,183.67,181.69,184.18,181.34,149892000
2014-01-14,SPY,182.29,183.67,183.77,181.95,105016100
2014-01-15,SPY,184.1,184.66,184.94,183.71,98525800
2014-01-16,SPY,184.28,184.42,184.66,183.83,72290600
2014-01-17,SPY,184.1,183.64,184.45,183.32,107848700
2014-01-21,SPY,184.7,184.18,184.77,183.05,88621200
2014-01-22,SPY,184.49,184.3,184.57,183.91,61270900
2014-01-23,SPY,183.37,182.79,183.4,181.82,132496900
2014-01-24,SPY,181.6,178.89,181.66,178.83,208677100
2014-01-27,SPY,179.06,178.01,179.52,177.12,180843100
2014-01-28,SPY,178.14,179.07,179.3,178.12,110463200
2014-01-29,SPY,177.58,177.35,178.55,176.88,216597300
2014-01-30,SPY,178.83,179.23,179.81,178.26,118938100
2014-01-31,SPY,177.01,178.18,179.29,176.92,194677900
2014-02-03,SPY,177.97,174.17,178.37,173.83,254837100
2014-02-04,SPY,174.95,175.39,175.84,174.11,165012400
2014-02-05,SPY,174.78,175.17,175.56,173.71,164230500
2014-02-06,SPY,175.58,177.48,177.48,175.22,132877600
2014-02-07,SPY,178.31,179.68,179.87,177.73,170787200
2014-02-10,SPY,179.7,180.01,180.07,179.21,92218800
2014-02-11,SPY,180.16,181.98,182.44,180.04,117814100
2014-02-12,SPY,182.25,182.07,182.83,181.71,94717700
2014-02-13,SPY,180.84,183.01,183.2,180.83,100542200
2014-02-14,SPY,182.84,184.02,184.36,182.67,96498400
2014-02-18,SPY,184.18,184.24,184.49,183.65,80460900
2014-02-19,SPY,183.76,183.02,184.95,182.87,126524300
2014-02-20,SPY,183.27,184.1,184.52,182.6,104998100
2014-02-21,SPY,184.45,183.89,184.89,183.8,118116400
2014-02-24,SPY,184.28,184.91,186.15,184.2,114063900
2014-02-25,SPY,185.06,184.84,185.59,184.23,117085000
2014-02-26,SPY,185.11,184.85,185.6,184.33,98677200
2014-02-27,SPY,184.58,185.82,185.87,184.37,93880800
2014-02-28,SPY,185.79,186.29,187.15,185.05,150842000
2014-03-03,SPY,184.65,184.98,185.45,183.75,167748500
2014-03-04,SPY,186.79,187.58,187.98,186.75,167545900
2014-03-05,SPY,187.74,187.75,188.07,187.45,88376900
2014-03-06,SPY,188.21,188.18,188.61,187.78,82516500
2014-03-07,SPY,188.96,188.26,188.96,187.43,114513500
2014-03-10,SPY,187.97,188.16,188.23,187.08,74939200
2014-03-11,SPY,188.44,187.23,188.71,186.8,99009100
2014-03-12,SPY,186.32,187.28,187.35,185.9,104824400
2014-03-13,SPY,187.84,185.18,187.99,184.66,155014300
2014-03-14,SPY,184.85,184.66,185.8,184.44,153919600
2014-03-17,SPY,185.59,186.33,186.77,185.51,98359500
2014-03-18,SPY,186.71,187.66,187.91,186.51,101804600
2014-03-19,SPY,187.68,186.66,187.94,185.47,176267300
2014-03-20,SPY,186.25,187.75,187.89,185.92,117241000
2014-03-21,SPY,187.71,186.2,189.02,186.03,163128000
2014-03-24,SPY,186.84,185.43,187.07,184.62,121411000
2014-03-25,SPY,186.37,186.31,186.94,185.27,103852000
2014-03-26,SPY,187.04,184.97,187.34,184.92,119843000
2014-03-27,SPY,184.75,184.58,185.34,183.9,142383000
2014-03-28,SPY,185.11,185.49,186.42,185.0,101642000
2014-03-31,SPY,186.67,187.01,187.3,185.52,99745000
2014-04-01,SPY,187.62,188.25,188.36,187.0,89193000
2014-04-02,SPY,188.49,188.88,189.13,188.14,78774000
2014-04-03,SPY,189.17,188.63,189.22,188.05,77435000
2014-04-04,SPY,189.66,186.4,189.7,186.1,169381000
2014-04-07,SPY,185.95,184.34,186.26,183.96,140803000
2014-04-08,SPY,184.26,185.1,185.4,183.59,112660000
2014-04-09,SPY,185.6,187.09,187.15,185.06,100254000
2014-04-10,SPY,187.08,183.16,187.17,182.93,172959000
2014-04-11,SPY,182.14,181.51,183.42,181.31,167251000
2014-04-14,SPY,182.93,182.94,183.37,181.44,132382000
2014-04-15,SPY,183.32,184.2,184.33,181.51,157093000
2014-04-16,SPY,185.47,186.13,186.14,184.65,105197000
2014-04-17,SPY,185.88,186.39,186.91,185.56,105255000
2014-04-21,SPY,186.44,187.04,187.1,186.21,68329000
2014-04-22,SPY,187.23,187.89,188.4,187.13,85790000
2014-04-23,SPY,187.82,187.45,187.92,187.3,73869000
2014-04-24,SPY,188.37,187.83,188.39,186.93,88170000
2014-04-25,SPY,187.22,186.29,187.33,185.87,100380000
2014-04-28,SPY,187.05,186.88,187.69,184.96,135121000
2014-04-29,SPY,187.48,187.75,188.04,187.08,84098000
2014-04-30,SPY,187.44,188.31,188.5,187.18,101508000
2014-05-01,SPY,188.22,188.33,188.84,187.73,93019000
2014-05-02,SPY,188.31,188.06,189.14,187.78,98122000
2014-05-05,SPY,187.14,188.42,188.55,186.62,75883000
2014-05-06,SPY,188.0,186.78,188.13,186.74,85454000
2014-05-07,SPY,187.41,187.88,187.97,186.01,106500000
2014-05-08,SPY,187.71,187.68,189.05,187.08,93618000
2014-05-09,SPY,187.71,187.96,188.04,186.83,83679000
2014-05-12,SPY,188.8,189.79,189.88,188.0,86940000
2014-05-13,SPY,190.04,189.96,190.42,189.77,66454000
2014-05-14,SPY,189.79,189.06,189.88,188.79,72367000
2014-05-15,SPY,188.68,187.4,188.72,186.48,154956000
2014-05-16,SPY,187.51,188.05,188.13,186.72,97458000
2014-05-19,SPY,187.69,188.74,188.89,187.52,63839000
2014-05-20,SPY,188.65,187.55,188.67,187.07,111644000
2014-05-21,SPY,188.09,189.13,189.22,188.06,89093000
2014-05-22,SPY,189.18,189.59,189.98,188.86,61549000
2014-05-23,SPY,189.76,190.35,190.48,189.59,61092800
2014-05-27,SPY,191.06,191.52,191.58,190.95,72010000
2014-05-28,SPY,191.52,191.38,191.82,191.06,66723000
2014-05-29,SPY,191.82,192.37,192.4,191.33,64377000
2014-05-30,SPY,192.19,192.68,192.8,192.03,76316000
2014-06-02,SPY,192.95,192.9,192.99,191.97,64656000
2014-06-03,SPY,192.43,192.8,192.9,192.25,65047000
2014-06-04,SPY,192.47,193.19,193.3,192.27,55529000
2014-06-05,SPY,193.41,194.45,194.65,192.7,92103000
2014-06-06,SPY,194.87,195.38,195.43,194.78,78696000
2014-06-09,SPY,195.35,195.58,196.05,195.17,65119000
2014-06-10,SPY,195.34,195.6,195.64,194.92,57129000
2014-06-11,SPY,194.9,194.92,195.12,194.48,68772000
2014-06-12,SPY,194.69,193.54,194.8,193.11,106350000
2014-06-13,SPY,193.92,194.13,194.32,193.3,82017000
2014-06-16,SPY,193.89,194.29,194.7,193.66,87424000
2014-06-17,SPY,194.02,194.83,194.97,193.81,84834000
2014-06-18,SPY,194.83,196.26,196.37,194.4,105267000
2014-06-19,SPY,196.43,196.48,196.6,195.8,85929000
2014-06-20,SPY,196.03,195.94,196.1,195.7,100587000
2014-06-23,SPY,195.99,195.88,196.05,195.52,70611000
2014-06-24,SPY,195.53,194.7,196.5,194.48,96237000
2014-06-25,SPY,194.29,195.58,195.78,194.25,82782000
2014-06-26,SPY,195.61,195.44,195.63,194.13,84312000
2014-06-27,SPY,194.98,195.82,195.88,194.89,71445100
2014-06-30,SPY,195.7,195.72,196.17,195.53,70201200
2014-07-01,SPY,196.2,197.03,197.63,196.13,90470000
2014-07-02,SPY,197.05,197.23,197.48,196.96,52475000
2014-07-03,SPY,197.79,198.2,198.29,197.64,52938800
2014-07-07,SPY,197.82,197.51,197.98,197.22,61696000
2014-07-08,SPY,197.15,196.24,197.22,195.76,108143000
2014-07-09,SPY,196.73,197.12,197.3,196.31,72992000
2014-07-10,SPY,195.22,196.34,196.86,195.06,99040000
2014-07-11,SPY,196.22,196.61,196.75,195.78,64243000
2014-07-14,SPY,197.61,197.6,197.86,197.44,58658000
2014-07-15,SPY,197.72,197.23,198.1,196.36,111307000
2014-07-16,SPY,198.11,197.96,198.26,197.42,79986400
2014-07-17,SPY,197.35,195.71,198.1,195.43,145398000
2014-07-18,SPY,196.35,197.71,197.91,196.24,124330000
2014-07-21,SPY,197.09,197.34,197.5,196.43,67592000
2014-07-22,SPY,198.01,198.2,198.56,197.87,67678000
2014-07-23,SPY,198.5,198.64,198.85,198.1,65612000
2014-07-24,SPY,198.83,198.65,199.06,198.45,56888000
2014-07-25,SPY,198.09,197.72,198.26,197.33,76837000
2014-07-28,SPY,197.76,197.8,198.09,196.62,69259000
2014-07-29,SPY,198.17,196.95,198.45,196.92,80466000
2014-07-30,SPY,197.65,196.98,197.91,196.16,104222000
2014-07-31,SPY,195.61,193.09,195.78,192.97,183479000
2014-08-01,SPY,192.56,192.5,193.76,191.57,189261000
2014-08-04,SPY,192.87,193.89,194.3,192.05,91340000
2014-08-05,SPY,193.1,192.01,193.6,191.31,152690000
2014-08-06,SPY,191.11,192.07,192.89,191.08,94818000
2014-08-07,SPY,192.94,191.03,193.13,190.55,135733000
2014-08-08,SPY,191.46,193.24,193.37,190.95,117014000
2014-08-11,SPY,193.97,193.8,194.66,193.71,74544000
2014-08-12,SPY,193.61,193.53,194.15,192.94,73632000
2014-08-13,SPY,194.29,194.84,195.06,193.96,69047000
2014-08-14,SPY,195.16,195.76,195.76,194.98,57371000
2014-08-15,SPY,196.47,195.72,196.65,194.31,139951000
2014-08-18,SPY,196.8,197.36,197.45,196.69,75424000
2014-08-19,SPY,197.84,198.39,198.54,197.44,59135000
2014-08-20,SPY,198.12,198.92,199.16,198.08,72763000
2014-08-21,SPY,199.09,199.5,199.76,198.93,67791000
2014-08-22,SPY,199.34,199.19,199.69,198.74,76107000
2014-08-25,SPY,200.14,200.2,200.59,199.15,63855000
2014-08-26,SPY,200.33,200.33,200.82,200.28,47298000
2014-08-27,SPY,200.43,200.25,200.57,199.94,47874000
2014-08-28,SPY,199.59,200.14,200.27,199.39,58330000
2014-08-29,SPY,200.45,200.71,200.73,199.82,65907000
2014-09-02,SPY,200.97,200.61,201.0,199.86,72426000
2014-09-03,SPY,201.38,200.5,201.41,200.22,57462000
2014-09-04,SPY,200.84,200.21,201.58,199.66,85236000
2014-09-05,SPY,200.17,201.11,201.19,199.41,102177000
